location,iso_code,total_vaccinations,daily_vaccinations,total_vaccinations_per_hundred,daily_vaccinations_per_million,new_date,Month,day,Year,Day Name,Month Name
Greece,GRC,1722,638,0.02,61.0,2020-12-30,12,30,2020,Wednesday,December
Greece,GRC,2339,631,0.02,61.0,2020-12-31,12,31,2020,Thursday,December
Greece,GRC,2603,539,0.02,52.0,2021-01-01,1,1,2021,Friday,January
Greece,GRC,3149,540,0.03,52.0,2021-01-02,1,2,2021,Saturday,January
Greece,GRC,3869,570,0.04,55.0,2021-01-03,1,3,2021,Sunday,January
Greece,GRC,10327,1411,0.1,135.0,2021-01-04,1,4,2021,Monday,January
Greece,GRC,16631,2222,0.16,213.0,2021-01-05,1,5,2021,Tuesday,January
Greece,GRC,20616,2699,0.2,259.0,2021-01-06,1,6,2021,Wednesday,January
Greece,GRC,26445,3444,0.25,330.0,2021-01-07,1,7,2021,Thursday,January
Greece,GRC,35272,4667,0.34,448.0,2021-01-08,1,8,2021,Friday,January
Greece,GRC,40427,5325,0.39,511.0,2021-01-09,1,9,2021,Saturday,January
Greece,GRC,44645,5825,0.43,559.0,2021-01-10,1,10,2021,Sunday,January
Greece,GRC,50045,5674,0.48,544.0,2021-01-11,1,11,2021,Monday,January
Greece,GRC,56475,5692,0.54,546.0,2021-01-12,1,12,2021,Tuesday,January
Greece,GRC,64932,6331,0.62,607.0,2021-01-13,1,13,2021,Wednesday,January
Greece,GRC,70960,6359,0.68,610.0,2021-01-14,1,14,2021,Thursday,January
Greece,GRC,75412,5734,0.72,550.0,2021-01-15,1,15,2021,Friday,January
Greece,GRC,80391,5709,0.77,548.0,2021-01-16,1,16,2021,Saturday,January
Greece,GRC,85898,5122,0.82,491.0,2021-01-18,1,18,2021,Monday,January
Greece,GRC,94454,5426,0.91,521.0,2021-01-19,1,19,2021,Tuesday,January
Greece,GRC,109831,6414,1.05,615.0,2021-01-20,1,20,2021,Wednesday,January
Greece,GRC,125928,7853,1.21,753.0,2021-01-21,1,21,2021,Thursday,January
Greece,GRC,143877,9781,1.38,938.0,2021-01-22,1,22,2021,Friday,January
Greece,GRC,160101,11387,1.54,1092.0,2021-01-23,1,23,2021,Saturday,January
Greece,GRC,179951,13436,1.73,1289.0,2021-01-25,1,25,2021,Monday,January
Greece,GRC,197755,14757,1.9,1416.0,2021-01-26,1,26,2021,Tuesday,January
Greece,GRC,216040,15173,2.07,1456.0,2021-01-27,1,27,2021,Wednesday,January
Greece,GRC,234285,15480,2.25,1485.0,2021-01-28,1,28,2021,Thursday,January
Greece,GRC,253363,15641,2.43,1501.0,2021-01-29,1,29,2021,Friday,January
Greece,GRC,271287,15884,2.6,1524.0,2021-01-30,1,30,2021,Saturday,January
Greece,GRC,293817,16267,2.82,1561.0,2021-02-01,2,1,2021,Monday,February
Greece,GRC,315628,16839,3.03,1616.0,2021-02-02,2,2,2021,Tuesday,February
Greece,GRC,338122,17440,3.24,1673.0,2021-02-03,2,3,2021,Wednesday,February
Greece,GRC,359723,17920,3.45,1719.0,2021-02-04,2,4,2021,Thursday,February
Greece,GRC,380136,18110,3.65,1737.0,2021-02-05,2,5,2021,Friday,February
Greece,GRC,397857,18081,3.82,1735.0,2021-02-06,2,6,2021,Saturday,February
Greece,GRC,417565,17678,4.01,1696.0,2021-02-08,2,8,2021,Monday,February
Greece,GRC,437872,17463,4.2,1675.0,2021-02-09,2,9,2021,Tuesday,February
Greece,GRC,459535,17345,4.41,1664.0,2021-02-10,2,10,2021,Wednesday,February
Greece,GRC,482416,17528,4.63,1682.0,2021-02-11,2,11,2021,Thursday,February
Greece,GRC,506038,17986,4.85,1726.0,2021-02-12,2,12,2021,Friday,February
Greece,GRC,526369,18359,5.05,1761.0,2021-02-13,2,13,2021,Saturday,February
Greece,GRC,554745,19597,5.32,1880.0,2021-02-15,2,15,2021,Monday,February
Greece,GRC,575766,19699,5.52,1890.0,2021-02-16,2,16,2021,Tuesday,February
Greece,GRC,603667,20590,5.79,1975.0,2021-02-17,2,17,2021,Wednesday,February
Greece,GRC,634037,21660,6.08,2078.0,2021-02-18,2,18,2021,Thursday,February
Greece,GRC,664347,22616,6.37,2170.0,2021-02-19,2,19,2021,Friday,February
Greece,GRC,693436,23867,6.65,2290.0,2021-02-20,2,20,2021,Saturday,February
Greece,GRC,697245,22384,6.69,2148.0,2021-02-21,2,21,2021,Sunday,February
Greece,GRC,730410,25095,7.01,2408.0,2021-02-22,2,22,2021,Monday,February
Greece,GRC,762624,26694,7.32,2561.0,2021-02-23,2,23,2021,Tuesday,February
Greece,GRC,794347,27240,7.62,2613.0,2021-02-24,2,24,2021,Wednesday,February
Greece,GRC,826370,27476,7.93,2636.0,2021-02-25,2,25,2021,Thursday,February
Greece,GRC,857306,27566,8.23,2645.0,2021-02-26,2,26,2021,Friday,February
Greece,GRC,885821,27484,8.5,2637.0,2021-02-27,2,27,2021,Saturday,February
Greece,GRC,921189,27254,8.84,2615.0,2021-03-01,3,1,2021,Monday,March
Greece,GRC,957139,27788,9.18,2666.0,2021-03-02,3,2,2021,Tuesday,March
Greece,GRC,991409,28152,9.51,2701.0,2021-03-03,3,3,2021,Wednesday,March
Greece,GRC,1024711,28334,9.83,2718.0,2021-03-04,3,4,2021,Thursday,March
Greece,GRC,1059304,28857,10.16,2769.0,2021-03-05,3,5,2021,Friday,March
Greece,GRC,1091749,29418,10.47,2822.0,2021-03-06,3,6,2021,Saturday,March
Greece,GRC,1126060,29267,10.8,2808.0,2021-03-08,3,8,2021,Monday,March
Greece,GRC,1158386,28750,11.11,2758.0,2021-03-09,3,9,2021,Tuesday,March
Greece,GRC,1190723,28473,11.42,2732.0,2021-03-10,3,10,2021,Wednesday,March
Greece,GRC,1222393,28240,11.73,2709.0,2021-03-11,3,11,2021,Thursday,March
Greece,GRC,1254087,27826,12.03,2670.0,2021-03-12,3,12,2021,Friday,March
Greece,GRC,1283472,27389,12.31,2628.0,2021-03-13,3,13,2021,Saturday,March
Greece,GRC,1285437,22768,12.33,2184.0,2021-03-15,3,15,2021,Monday,March
Greece,GRC,1316554,22595,12.63,2168.0,2021-03-16,3,16,2021,Tuesday,March
Greece,GRC,1345735,22145,12.91,2125.0,2021-03-17,3,17,2021,Wednesday,March
Greece,GRC,1375828,21919,13.2,2103.0,2021-03-18,3,18,2021,Thursday,March
Greece,GRC,1407064,21854,13.5,2097.0,2021-03-19,3,19,2021,Friday,March
Greece,GRC,1436491,21860,13.78,2097.0,2021-03-20,3,20,2021,Saturday,March
Greece,GRC,1469020,26226,14.09,2516.0,2021-03-22,3,22,2021,Monday,March
Greece,GRC,1503487,26705,14.42,2562.0,2021-03-23,3,23,2021,Tuesday,March
Greece,GRC,1536957,27317,14.75,2621.0,2021-03-24,3,24,2021,Wednesday,March
Greece,GRC,1537104,23039,14.75,2210.0,2021-03-25,3,25,2021,Thursday,March
Greece,GRC,1572726,23666,15.09,2271.0,2021-03-26,3,26,2021,Friday,March
Greece,GRC,1604238,23964,15.39,2299.0,2021-03-27,3,27,2021,Saturday,March
Greece,GRC,1635676,23808,15.69,2284.0,2021-03-29,3,29,2021,Monday,March
Greece,GRC,1668956,23638,16.01,2268.0,2021-03-30,3,30,2021,Tuesday,March
Greece,GRC,1699807,23264,16.31,2232.0,2021-03-31,3,31,2021,Wednesday,March
Greece,GRC,1739051,28850,16.68,2768.0,2021-04-01,4,1,2021,Thursday,April
Greece,GRC,1777502,29254,17.05,2807.0,2021-04-02,4,2,2021,Friday,April
Greece,GRC,1830362,32303,17.56,3099.0,2021-04-03,4,3,2021,Saturday,April
Greece,GRC,1886370,35813,18.1,3436.0,2021-04-05,4,5,2021,Monday,April
Greece,GRC,1946339,39626,18.67,3802.0,2021-04-06,4,6,2021,Tuesday,April
Greece,GRC,2003644,43405,19.22,4164.0,2021-04-07,4,7,2021,Wednesday,April
Greece,GRC,2058750,45671,19.75,4382.0,2021-04-08,4,8,2021,Thursday,April
Greece,GRC,2114222,48103,20.28,4615.0,2021-04-09,4,9,2021,Friday,April
Greece,GRC,2169353,48427,20.81,4646.0,2021-04-10,4,10,2021,Saturday,April
Greece,GRC,2225878,48501,21.36,4653.0,2021-04-12,4,12,2021,Monday,April
Greece,GRC,2280934,47799,21.88,4586.0,2021-04-13,4,13,2021,Tuesday,April
Greece,GRC,2334557,47273,22.4,4535.0,2021-04-14,4,14,2021,Wednesday,April
Greece,GRC,2387148,46914,22.9,4501.0,2021-04-15,4,15,2021,Thursday,April
Greece,GRC,2440210,46570,23.41,4468.0,2021-04-16,4,16,2021,Friday,April
Greece,GRC,2491857,46072,23.91,4420.0,2021-04-17,4,17,2021,Saturday,April
Greece,GRC,2546154,45754,24.43,4390.0,2021-04-19,4,19,2021,Monday,April
Greece,GRC,2600998,45723,24.95,4387.0,2021-04-20,4,20,2021,Tuesday,April
Greece,GRC,2652448,45413,25.45,4357.0,2021-04-21,4,21,2021,Wednesday,April
Greece,GRC,2708780,45947,25.99,4408.0,2021-04-22,4,22,2021,Thursday,April
Greece,GRC,2765367,46451,26.53,4457.0,2021-04-23,4,23,2021,Friday,April
Greece,GRC,2821625,47110,27.07,4520.0,2021-04-24,4,24,2021,Saturday,April
Greece,GRC,2883199,48149,27.66,4619.0,2021-04-26,4,26,2021,Monday,April
Greece,GRC,2945058,49151,28.26,4716.0,2021-04-27,4,27,2021,Tuesday,April
Greece,GRC,3009488,51006,28.87,4894.0,2021-04-28,4,28,2021,Wednesday,April
Greece,GRC,3075698,52417,29.51,5029.0,2021-04-29,4,29,2021,Thursday,April
Greece,GRC,3097693,47475,29.72,4555.0,2021-04-30,4,30,2021,Friday,April
Greece,GRC,3115339,41959,29.89,4026.0,2021-05-01,5,1,2021,Saturday,May
Greece,GRC,3136791,36227,30.09,3476.0,2021-05-03,5,3,2021,Monday,May
Greece,GRC,3201212,36593,30.71,3511.0,2021-05-04,5,4,2021,Tuesday,May
Greece,GRC,3309765,42897,31.75,4116.0,2021-05-05,5,5,2021,Wednesday,May
Greece,GRC,3424441,49820,32.85,4780.0,2021-05-06,5,6,2021,Thursday,May
Greece,GRC,3535148,62494,33.92,5996.0,2021-05-07,5,7,2021,Friday,May
Greece,GRC,3647616,76040,35.0,7295.0,2021-05-08,5,8,2021,Saturday,May
Greece,GRC,3760640,89121,36.08,8550.0,2021-05-10,5,10,2021,Monday,May
Greece,GRC,3868356,95306,37.11,9144.0,2021-05-11,5,11,2021,Tuesday,May
Greece,GRC,3973336,94796,38.12,9095.0,2021-05-12,5,12,2021,Wednesday,May
Greece,GRC,4079168,93532,39.14,8974.0,2021-05-13,5,13,2021,Thursday,May
Greece,GRC,4185347,92886,40.15,8912.0,2021-05-14,5,14,2021,Friday,May
Greece,GRC,4292541,92132,41.18,8839.0,2021-05-15,5,15,2021,Saturday,May
Greece,GRC,4405618,92140,42.27,8840.0,2021-05-17,5,17,2021,Monday,May
Greece,GRC,4513979,92232,43.31,8849.0,2021-05-18,5,18,2021,Tuesday,May
Greece,GRC,4615746,91773,44.28,8805.0,2021-05-19,5,19,2021,Wednesday,May
Greece,GRC,4716739,91082,45.25,8739.0,2021-05-20,5,20,2021,Thursday,May
Greece,GRC,4814981,89948,46.2,8630.0,2021-05-21,5,21,2021,Friday,May
Greece,GRC,4913334,88685,47.14,8509.0,2021-05-22,5,22,2021,Saturday,May
Greenland,GRL,5130,77,9.04,1356.0,2021-03-01,3,1,2021,Monday,March
Greenland,GRL,9555,113,16.83,1990.0,2021-04-09,4,9,2021,Friday,April
Greenland,GRL,9808,101,17.28,1779.0,2021-04-12,4,12,2021,Monday,April
Greenland,GRL,9996,112,17.61,1973.0,2021-04-13,4,13,2021,Tuesday,April
Greenland,GRL,10142,116,17.86,2043.0,2021-04-14,4,14,2021,Wednesday,April
Greenland,GRL,10232,113,18.02,1990.0,2021-04-15,4,15,2021,Thursday,April
Greenland,GRL,10567,145,18.61,2554.0,2021-04-16,4,16,2021,Friday,April
Greenland,GRL,10974,167,19.33,2942.0,2021-04-19,4,19,2021,Monday,April
Greenland,GRL,11508,216,20.27,3805.0,2021-04-20,4,20,2021,Tuesday,April
Greenland,GRL,12233,299,21.55,5267.0,2021-04-21,4,21,2021,Wednesday,April
Greenland,GRL,12434,315,21.9,5549.0,2021-04-22,4,22,2021,Thursday,April
Greenland,GRL,12859,327,22.65,5760.0,2021-04-23,4,23,2021,Friday,April
Greenland,GRL,13108,305,23.09,5372.0,2021-04-26,4,26,2021,Monday,April
Greenland,GRL,13214,244,23.28,4298.0,2021-04-27,4,27,2021,Tuesday,April
Greenland,GRL,13847,231,24.39,4069.0,2021-04-28,4,28,2021,Wednesday,April
Greenland,GRL,14139,244,24.9,4298.0,2021-04-29,4,29,2021,Thursday,April
Greenland,GRL,14176,153,24.97,2695.0,2021-05-03,5,3,2021,Monday,May
Greenland,GRL,14177,138,24.97,2431.0,2021-05-04,5,4,2021,Tuesday,May
Greenland,GRL,14278,19,25.15,335.0,2021-05-07,5,7,2021,Friday,May
Greenland,GRL,14771,85,26.02,1497.0,2021-05-10,5,10,2021,Monday,May
Greenland,GRL,14914,105,26.27,1850.0,2021-05-11,5,11,2021,Tuesday,May
Greenland,GRL,15308,157,26.96,2765.0,2021-05-12,5,12,2021,Wednesday,May
Greenland,GRL,16268,284,28.65,5002.0,2021-05-14,5,14,2021,Friday,May
Greenland,GRL,17324,365,30.52,6429.0,2021-05-17,5,17,2021,Monday,May
Greenland,GRL,18461,507,32.52,8930.0,2021-05-18,5,18,2021,Tuesday,May
Greenland,GRL,19241,562,33.89,9899.0,2021-05-19,5,19,2021,Wednesday,May
Greenland,GRL,19826,508,34.92,8948.0,2021-05-21,5,21,2021,Friday,May
Grenada,GRD,146,29,0.13,258.0,2021-02-16,2,16,2021,Tuesday,February
Grenada,GRD,1200,151,1.07,1342.0,2021-02-23,2,23,2021,Tuesday,February
Grenada,GRD,3000,343,2.67,3048.0,2021-02-26,2,26,2021,Friday,February
Grenada,GRD,8424,339,7.49,3013.0,2021-03-14,3,14,2021,Sunday,March
Grenada,GRD,8606,317,7.65,2817.0,2021-03-15,3,15,2021,Monday,March
Grenada,GRD,9821,135,8.73,1200.0,2021-03-24,3,24,2021,Wednesday,March
Grenada,GRD,10084,76,8.96,675.0,2021-03-29,3,29,2021,Monday,March
Grenada,GRD,10373,56,9.22,498.0,2021-04-03,4,3,2021,Saturday,April
Grenada,GRD,10717,66,9.52,587.0,2021-04-08,4,8,2021,Thursday,April
Grenada,GRD,10878,80,9.67,711.0,2021-04-09,4,9,2021,Friday,April
Grenada,GRD,10911,67,9.7,595.0,2021-04-11,4,11,2021,Sunday,April
Grenada,GRD,11497,88,10.22,782.0,2021-04-16,4,16,2021,Friday,April
Grenada,GRD,11731,100,10.43,889.0,2021-04-19,4,19,2021,Monday,April
Grenada,GRD,12764,198,11.34,1760.0,2021-04-22,4,22,2021,Thursday,April
Grenada,GRD,13458,280,11.96,2488.0,2021-04-23,4,23,2021,Friday,April
Grenada,GRD,14550,354,12.93,3146.0,2021-04-27,4,27,2021,Tuesday,April
Grenada,GRD,15397,376,13.68,3342.0,2021-04-29,4,29,2021,Thursday,April
Grenada,GRD,17000,229,15.11,2035.0,2021-05-06,5,6,2021,Thursday,May
Grenada,GRD,19519,425,17.35,3777.0,2021-05-11,5,11,2021,Tuesday,May
Guatemala,GTM,2224,1112,0.01,62.0,2021-02-27,2,27,2021,Saturday,February
Guatemala,GTM,2427,607,0.01,34.0,2021-03-01,3,1,2021,Monday,March
Guatemala,GTM,19947,1752,0.11,98.0,2021-03-11,3,11,2021,Thursday,March
Guatemala,GTM,28534,2728,0.16,152.0,2021-03-12,3,12,2021,Friday,March
Guatemala,GTM,30890,2815,0.17,157.0,2021-03-13,3,13,2021,Saturday,March
Guatemala,GTM,34217,3040,0.19,170.0,2021-03-14,3,14,2021,Sunday,March
Guatemala,GTM,42330,3948,0.24,220.0,2021-03-15,3,15,2021,Monday,March
Guatemala,GTM,48130,4527,0.27,253.0,2021-03-16,3,16,2021,Tuesday,March
Guatemala,GTM,55060,5266,0.31,294.0,2021-03-17,3,17,2021,Wednesday,March
Guatemala,GTM,60182,5748,0.34,321.0,2021-03-18,3,18,2021,Thursday,March
Guatemala,GTM,66399,5409,0.37,302.0,2021-03-19,3,19,2021,Friday,March
Guatemala,GTM,68852,5423,0.38,303.0,2021-03-20,3,20,2021,Saturday,March
Guatemala,GTM,69266,5007,0.39,279.0,2021-03-21,3,21,2021,Sunday,March
Guatemala,GTM,72405,4296,0.4,240.0,2021-03-22,3,22,2021,Monday,March
Guatemala,GTM,78350,4317,0.44,241.0,2021-03-23,3,23,2021,Tuesday,March
Guatemala,GTM,83076,4002,0.46,223.0,2021-03-24,3,24,2021,Wednesday,March
Guatemala,GTM,88694,4073,0.5,227.0,2021-03-25,3,25,2021,Thursday,March
Guatemala,GTM,91918,3646,0.51,204.0,2021-03-26,3,26,2021,Friday,March
Guatemala,GTM,93601,3536,0.52,197.0,2021-03-27,3,27,2021,Saturday,March
Guatemala,GTM,94272,3572,0.53,199.0,2021-03-28,3,28,2021,Sunday,March
Guatemala,GTM,98920,3788,0.55,211.0,2021-03-29,3,29,2021,Monday,March
Guatemala,GTM,104919,3796,0.59,212.0,2021-03-30,3,30,2021,Tuesday,March
Guatemala,GTM,108165,3584,0.6,200.0,2021-03-31,3,31,2021,Wednesday,March
Guatemala,GTM,110438,3106,0.62,173.0,2021-04-01,4,1,2021,Thursday,April
Guatemala,GTM,112751,2976,0.63,166.0,2021-04-02,4,2,2021,Friday,April
Guatemala,GTM,114511,2987,0.64,167.0,2021-04-03,4,3,2021,Saturday,April
Guatemala,GTM,116221,3136,0.65,175.0,2021-04-04,4,4,2021,Sunday,April
Guatemala,GTM,119558,2948,0.67,165.0,2021-04-05,4,5,2021,Monday,April
Guatemala,GTM,123473,2651,0.69,148.0,2021-04-06,4,6,2021,Tuesday,April
Guatemala,GTM,127945,2826,0.71,158.0,2021-04-07,4,7,2021,Wednesday,April
Guatemala,GTM,132611,3168,0.74,177.0,2021-04-08,4,8,2021,Thursday,April
Guatemala,GTM,137716,3566,0.77,199.0,2021-04-09,4,9,2021,Friday,April
Guatemala,GTM,139010,3500,0.78,195.0,2021-04-10,4,10,2021,Saturday,April
Guatemala,GTM,139490,3324,0.78,186.0,2021-04-11,4,11,2021,Sunday,April
Guatemala,GTM,143488,3419,0.8,191.0,2021-04-12,4,12,2021,Monday,April
Guatemala,GTM,147614,3449,0.82,193.0,2021-04-13,4,13,2021,Tuesday,April
Guatemala,GTM,150898,3279,0.84,183.0,2021-04-14,4,14,2021,Wednesday,April
Guatemala,GTM,154556,3135,0.86,175.0,2021-04-15,4,15,2021,Thursday,April
Guatemala,GTM,157745,2861,0.88,160.0,2021-04-16,4,16,2021,Friday,April
Guatemala,GTM,157799,2684,0.88,150.0,2021-04-17,4,17,2021,Saturday,April
Guatemala,GTM,157800,2616,0.88,146.0,2021-04-18,4,18,2021,Sunday,April
Guatemala,GTM,158918,2204,0.89,123.0,2021-04-19,4,19,2021,Monday,April
Guatemala,GTM,160370,1822,0.9,102.0,2021-04-20,4,20,2021,Tuesday,April
Guatemala,GTM,162110,1602,0.9,89.0,2021-04-21,4,21,2021,Wednesday,April
Guatemala,GTM,163438,1269,0.91,71.0,2021-04-22,4,22,2021,Thursday,April
Guatemala,GTM,165271,1075,0.92,60.0,2021-04-23,4,23,2021,Friday,April
Guatemala,GTM,166209,1042,0.93,58.0,2021-04-26,4,26,2021,Monday,April
Guatemala,GTM,167447,1011,0.93,56.0,2021-04-27,4,27,2021,Tuesday,April
Guatemala,GTM,168367,894,0.94,50.0,2021-04-28,4,28,2021,Wednesday,April
Guatemala,GTM,170109,953,0.95,53.0,2021-04-29,4,29,2021,Thursday,April
Guatemala,GTM,170833,795,0.95,44.0,2021-04-30,4,30,2021,Friday,April
Guatemala,GTM,171267,812,0.96,45.0,2021-05-01,5,1,2021,Saturday,May
Guatemala,GTM,171695,828,0.96,46.0,2021-05-02,5,2,2021,Sunday,May
Guatemala,GTM,172490,897,0.96,50.0,2021-05-03,5,3,2021,Monday,May
Guatemala,GTM,176102,1236,0.98,69.0,2021-05-04,5,4,2021,Tuesday,May
Guatemala,GTM,182332,1995,1.02,111.0,2021-05-05,5,5,2021,Wednesday,May
Guatemala,GTM,191128,3003,1.07,168.0,2021-05-06,5,6,2021,Thursday,May
Guatemala,GTM,204328,4785,1.14,267.0,2021-05-07,5,7,2021,Friday,May
Guatemala,GTM,206951,5098,1.16,285.0,2021-05-08,5,8,2021,Saturday,May
Guatemala,GTM,217348,6408,1.21,358.0,2021-05-10,5,10,2021,Monday,May
Guatemala,GTM,232949,8121,1.3,453.0,2021-05-11,5,11,2021,Tuesday,May
Guatemala,GTM,245772,9063,1.37,506.0,2021-05-12,5,12,2021,Wednesday,May
Guatemala,GTM,259768,9806,1.45,547.0,2021-05-13,5,13,2021,Thursday,May
Guatemala,GTM,274434,10015,1.53,559.0,2021-05-14,5,14,2021,Friday,May
Guatemala,GTM,276843,9985,1.55,557.0,2021-05-15,5,15,2021,Saturday,May
Guatemala,GTM,279902,9679,1.56,540.0,2021-05-16,5,16,2021,Sunday,May
Guatemala,GTM,293643,10899,1.64,608.0,2021-05-17,5,17,2021,Monday,May
Guatemala,GTM,308299,10764,1.72,601.0,2021-05-18,5,18,2021,Tuesday,May
Guatemala,GTM,323720,11135,1.81,622.0,2021-05-19,5,19,2021,Wednesday,May
Guatemala,GTM,337356,11084,1.88,619.0,2021-05-20,5,20,2021,Thursday,May
Guatemala,GTM,350418,10855,1.96,606.0,2021-05-21,5,21,2021,Friday,May
Guatemala,GTM,352111,10753,1.97,600.0,2021-05-22,5,22,2021,Saturday,May
Guernsey,GGY,15135,604,22.57,9008.0,2021-02-07,2,7,2021,Sunday,February
Guernsey,GGY,19284,593,28.76,8844.0,2021-02-14,2,14,2021,Sunday,February
Guernsey,GGY,20047,85,29.9,1268.0,2021-02-23,2,23,2021,Tuesday,February
Guernsey,GGY,22040,285,32.87,4250.0,2021-03-02,3,2,2021,Tuesday,March
Guernsey,GGY,29383,734,43.82,10947.0,2021-03-12,3,12,2021,Friday,March
Guernsey,GGY,37829,325,56.42,4847.0,2021-04-07,4,7,2021,Wednesday,April
Guernsey,GGY,43007,575,64.14,8575.0,2021-04-16,4,16,2021,Friday,April
Guernsey,GGY,46587,758,69.48,11305.0,2021-04-20,4,20,2021,Tuesday,April
Guernsey,GGY,54673,368,81.54,5488.0,2021-05-12,5,12,2021,Wednesday,May
Guernsey,GGY,55478,430,82.74,6413.0,2021-05-13,5,13,2021,Thursday,May
Guernsey,GGY,58743,466,87.61,6950.0,2021-05-20,5,20,2021,Thursday,May
Guernsey,GGY,59491,507,88.72,7561.0,2021-05-21,5,21,2021,Friday,May
Guinea,GIN,82135,2784,0.63,212.0,2021-04-07,4,7,2021,Wednesday,April
Guinea,GIN,106024,2986,0.81,227.0,2021-04-15,4,15,2021,Thursday,April
Guinea,GIN,109296,3027,0.83,230.0,2021-04-16,4,16,2021,Friday,April
Guinea,GIN,112506,2206,0.86,168.0,2021-04-19,4,19,2021,Monday,April
Guinea,GIN,114297,2035,0.87,155.0,2021-04-20,4,20,2021,Tuesday,April
Guinea,GIN,116113,1868,0.88,142.0,2021-04-21,4,21,2021,Wednesday,April
Guinea,GIN,124501,2640,0.95,201.0,2021-04-22,4,22,2021,Thursday,April
Guinea,GIN,129345,2711,0.98,206.0,2021-04-24,4,24,2021,Saturday,April
Guinea,GIN,129424,2570,0.99,196.0,2021-04-25,4,25,2021,Sunday,April
Guinea,GIN,132340,2833,1.01,216.0,2021-04-26,4,26,2021,Monday,April
Guinea,GIN,135454,3022,1.03,230.0,2021-04-27,4,27,2021,Tuesday,April
Guinea,GIN,138610,3214,1.06,245.0,2021-04-28,4,28,2021,Wednesday,April
Guinea,GIN,141294,2399,1.08,183.0,2021-04-29,4,29,2021,Thursday,April
Guinea,GIN,143534,2373,1.09,181.0,2021-04-30,4,30,2021,Friday,April
Guinea,GIN,145763,1918,1.11,146.0,2021-05-03,5,3,2021,Monday,May
Guinea,GIN,147216,1680,1.12,128.0,2021-05-04,5,4,2021,Tuesday,May
Guinea,GIN,150799,1741,1.15,133.0,2021-05-05,5,5,2021,Wednesday,May
Guinea,GIN,169529,4034,1.29,307.0,2021-05-06,5,6,2021,Thursday,May
Guinea,GIN,173623,4298,1.32,327.0,2021-05-07,5,7,2021,Friday,May
Guinea,GIN,202784,7938,1.54,604.0,2021-05-11,5,11,2021,Tuesday,May
Guinea,GIN,204717,7703,1.56,587.0,2021-05-12,5,12,2021,Wednesday,May
Guinea,GIN,224773,4183,1.71,319.0,2021-05-17,5,17,2021,Monday,May
Guinea,GIN,234856,4306,1.79,328.0,2021-05-19,5,19,2021,Wednesday,May
Guinea,GIN,236717,3998,1.8,304.0,2021-05-20,5,20,2021,Thursday,May
Guyana,GUY,668,167,0.08,212.0,2021-02-15,2,15,2021,Monday,February
Guyana,GUY,1852,169,0.24,215.0,2021-02-22,2,22,2021,Monday,February
Guyana,GUY,15524,547,1.97,695.0,2021-03-19,3,19,2021,Friday,March
Guyana,GUY,32714,1432,4.16,1821.0,2021-03-31,3,31,2021,Wednesday,March
Guyana,GUY,40468,1926,5.14,2449.0,2021-04-03,4,3,2021,Saturday,April
Guyana,GUY,60172,2463,7.65,3131.0,2021-04-11,4,11,2021,Sunday,April
Guyana,GUY,73600,2974,9.36,3781.0,2021-04-15,4,15,2021,Thursday,April
Guyana,GUY,113596,5000,14.44,6357.0,2021-04-23,4,23,2021,Friday,April
Guyana,GUY,126800,4743,16.12,6030.0,2021-04-26,4,26,2021,Monday,April
Guyana,GUY,153494,2669,19.51,3393.0,2021-05-06,5,6,2021,Thursday,May
High income,OWID_HIC,1,0,0.0,0.0,2020-12-03,12,3,2020,Thursday,December
High income,OWID_HIC,2,0,0.0,0.0,2020-12-04,12,4,2020,Friday,December
High income,OWID_HIC,2,0,0.0,0.0,2020-12-05,12,5,2020,Saturday,December
High income,OWID_HIC,2,0,0.0,0.0,2020-12-06,12,6,2020,Sunday,December
High income,OWID_HIC,4,1,0.0,0.0,2020-12-07,12,7,2020,Monday,December
High income,OWID_HIC,4,0,0.0,0.0,2020-12-08,12,8,2020,Tuesday,December
High income,OWID_HIC,5,1,0.0,0.0,2020-12-09,12,9,2020,Wednesday,December
High income,OWID_HIC,6,1,0.0,0.0,2020-12-10,12,10,2020,Thursday,December
High income,OWID_HIC,7,1,0.0,0.0,2020-12-11,12,11,2020,Friday,December
High income,OWID_HIC,7,1,0.0,0.0,2020-12-12,12,12,2020,Saturday,December
High income,OWID_HIC,7,1,0.0,0.0,2020-12-13,12,13,2020,Sunday,December
High income,OWID_HIC,12,1,0.0,0.0,2020-12-14,12,14,2020,Monday,December
High income,OWID_HIC,730,104,0.0,0.0,2020-12-15,12,15,2020,Tuesday,December
High income,OWID_HIC,3030,432,0.0,0.0,2020-12-16,12,16,2020,Wednesday,December
High income,OWID_HIC,7209,1029,0.0,1.0,2020-12-17,12,17,2020,Thursday,December
High income,OWID_HIC,11181,1596,0.0,1.0,2020-12-18,12,18,2020,Friday,December
